edges,edge_labels,query_edge,query_label,story_id
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 0), (4, 6), (5, 1), (5, 6), (2, 6), (4, 4), (3, 4), (4, 4), (5, 5), (4, 4), (1, 6), (4, 4), (2, 2), (2, 2), (0, 0), (3, 3), (1, 2), (0, 6), (5, 5), (2, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'no_sisters', 'living_in', 'living_in_same_place', 'living_in', 'maternal_grandparent_of', 'no_daughters', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'living_in', 'no_brothers', 'is_male', 'is_underage', 'is_underage', 'is_underage', 'living_in_same_place', 'living_in', 'is_underage', 'living_in_same_place']","(5, 2)",['living_in_same_place'],160
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 0), (4, 6), (5, 1), (5, 6), (2, 6), (4, 4), (3, 4), (4, 4), (5, 5), (4, 4), (1, 6), (4, 4), (2, 2), (2, 2), (0, 0), (3, 3), (1, 2), (0, 6), (5, 5), (2, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'no_sisters', 'living_in', 'living_in_same_place', 'living_in', 'maternal_grandparent_of', 'no_daughters', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'living_in', 'no_brothers', 'is_male', 'is_underage', 'is_underage', 'is_underage', 'living_in_same_place', 'living_in', 'is_underage', 'living_in_same_place']","(3, 1)",['living_in_same_place'],160
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 0), (4, 6), (5, 1), (5, 6), (2, 6), (4, 4), (3, 4), (4, 4), (5, 5), (4, 4), (1, 6), (4, 4), (2, 2), (2, 2), (0, 0), (3, 3), (1, 2), (0, 6), (5, 5), (2, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'no_sisters', 'living_in', 'living_in_same_place', 'living_in', 'maternal_grandparent_of', 'no_daughters', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'living_in', 'no_brothers', 'is_male', 'is_underage', 'is_underage', 'is_underage', 'living_in_same_place', 'living_in', 'is_underage', 'living_in_same_place']","(2, 4)",['living_in_same_place'],160
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 0), (4, 6), (5, 1), (5, 6), (2, 6), (4, 4), (3, 4), (4, 4), (5, 5), (4, 4), (1, 6), (4, 4), (2, 2), (2, 2), (0, 0), (3, 3), (1, 2), (0, 6), (5, 5), (2, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'no_sisters', 'living_in', 'living_in_same_place', 'living_in', 'maternal_grandparent_of', 'no_daughters', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'living_in', 'no_brothers', 'is_male', 'is_underage', 'is_underage', 'is_underage', 'living_in_same_place', 'living_in', 'is_underage', 'living_in_same_place']","(4, 1)",['living_in_same_place'],160
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(4, 2)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(4, 5)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(3, 2)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(6, 4)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(5, 0)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(6, 5)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(5, 6)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(3, 1)","['grandchild_of', 'living_in_same_place']",161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(4, 0)","['daughter_of', 'child_of', 'living_in_same_place']",161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(1, 4)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(2, 5)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(5, 3)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(3, 5)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(6, 1)","['grandchild_of', 'living_in_same_place']",161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(1, 3)","['grandparent_of', 'grandmother_of', 'living_in_same_place']",161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(0, 2)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(6, 2)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(0, 4)","['parent_of', 'living_in_same_place']",161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(4, 6)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(0, 5)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(3, 4)","['living_in_same_place', 'school_mates_with']",161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(0, 3)",['living_in_same_place'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(4, 7)",['living_in'],161
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 7), (3, 3), (6, 6), (0, 7), (5, 7), (4, 0), (2, 7), (5, 5), (6, 7), (1, 6), (1, 3), (5, 4), (1, 1), (2, 2), (3, 3), (0, 0), (4, 3), (4, 4), (1, 5), (4, 4), (6, 1), (2, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in', 'no_sons', 'no_daughters', 'living_in', 'living_in', 'daughter_of', 'living_in', 'is_underage', 'living_in', 'living_in_same_place', 'grandparent_of', 'living_in_same_place', 'is_female', 'is_female', 'is_underage', 'no_sisters', 'school_mates_with', 'no_sisters', 'living_in_same_place', 'is_female', 'grandchild_of', 'living_in_same_place']","(0, 1)",['living_in_same_place'],161
